id,date,week,timeSlot,holiday,rrr,windSpeed,Vt6,Vt5,Vt4,Vt3,Vt2,Vt1,Vt
326,2,3,38,0,0,3.6,62.99,30.24,32.7,41.84,38.8,28.04,34.42
327,2,3,39,0,0,3.6,30.24,32.7,41.84,38.8,28.04,34.42,40.8
328,2,3,40,0,0,3.6,32.7,41.84,38.8,28.04,34.42,40.8,43.4
329,2,3,41,0,0,3.6,41.84,38.8,28.04,34.42,40.8,43.4,44.7
330,2,3,42,0,0,3.6,38.8,28.04,34.42,40.8,43.4,44.7,45.35
331,2,3,43,0,0,3.6,28.04,34.42,40.8,43.4,44.7,45.35,46
332,2,3,44,0,0,3.6,34.42,40.8,43.4,44.7,45.35,46,48.21
333,2,3,45,0,0,3.6,40.8,43.4,44.7,45.35,46,48.21,49.32
334,2,3,46,0,0,3.6,43.4,44.7,45.35,46,48.21,49.32,49.87
335,2,3,47,0,0,3.6,44.7,45.35,46,48.21,49.32,49.87,50.42
336,2,3,48,0,0,3.6,45.35,46,48.21,49.32,49.87,50.42,34.8
337,2,3,49,0,0,3.6,46,48.21,49.32,49.87,50.42,34.8,37.6
338,2,3,50,0,0,3.6,48.21,49.32,49.87,50.42,34.8,37.6,39
339,2,3,51,0,0,3.6,49.32,49.87,50.42,34.8,37.6,39,39.7
340,2,3,52,0,0,3.6,49.87,50.42,34.8,37.6,39,39.7,40.4
341,2,3,53,0,0,3.6,50.42,34.8,37.6,39,39.7,40.4,39.4
342,2,3,54,0,0,3.6,34.8,37.6,39,39.7,40.4,39.4,38.9
343,2,3,55,0,0,3.6,37.6,39,39.7,40.4,39.4,38.9,38.65
344,2,3,56,0,0,3.6,39,39.7,40.4,39.4,38.9,38.65,38.53
345,2,3,57,0,0,3.6,39.7,40.4,39.4,38.9,38.65,38.53,38.46
346,2,3,58,0,0,3.6,40.4,39.4,38.9,38.65,38.53,38.46,38.43
347,2,3,59,0,0,3.6,39.4,38.9,38.65,38.53,38.46,38.43,38.42
348,2,3,60,0,0,3.6,38.9,38.65,38.53,38.46,38.43,38.42,38.4
349,2,3,61,0,0,3.6,38.65,38.53,38.46,38.43,38.42,38.4,38.4
350,2,3,62,0,0,3.6,38.53,38.46,38.43,38.42,38.4,38.4,38.4
351,2,3,63,0,0,3.6,38.46,38.43,38.42,38.4,38.4,38.4,38.4
352,2,3,64,0,0,3.6,38.43,38.42,38.4,38.4,38.4,38.4,36.3
353,2,3,65,0,0,3.6,38.42,38.4,38.4,38.4,38.4,36.3,35.25
354,2,3,66,0,0,3.6,38.4,38.4,38.4,38.4,36.3,35.25,34.2
355,2,3,67,0,0,3.6,38.4,38.4,38.4,36.3,35.25,34.2,40.95
356,2,3,68,0,0,3.6,38.4,38.4,36.3,35.25,34.2,40.95,44.33
357,2,3,69,0,0,3.6,38.4,36.3,35.25,34.2,40.95,44.33,47.7
358,2,3,70,0,0,3.6,36.3,35.25,34.2,40.95,44.33,47.7,48.75
359,2,3,71,0,0,3.6,35.25,34.2,40.95,44.33,47.7,48.75,49.27
360,2,3,72,0,0,3.6,34.2,40.95,44.33,47.7,48.75,49.27,49.79
361,2,3,73,0,0,3.6,40.95,44.33,47.7,48.75,49.27,49.79,33.3
362,2,3,74,0,0,3.6,44.33,47.7,48.75,49.27,49.79,33.3,39.39
363,2,3,75,0,0,3.6,47.7,48.75,49.27,49.79,33.3,39.39,42.43
364,2,3,76,0,0,3.6,48.75,49.27,49.79,33.3,39.39,42.43,45.47
365,2,3,77,0,0,3.6,49.27,49.79,33.3,39.39,42.43,45.47,38.49
366,2,3,78,0,0,3.6,49.79,33.3,39.39,42.43,45.47,38.49,31.5
367,2,3,79,0,0,3.6,33.3,39.39,42.43,45.47,38.49,31.5,48.6
368,2,3,80,0,0,3.6,39.39,42.43,45.47,38.49,31.5,48.6,53.25
369,2,3,81,0,0,3.6,42.43,45.47,38.49,31.5,48.6,53.25,55.57
370,2,3,82,0,0,3.6,45.47,38.49,31.5,48.6,53.25,55.57,57.89
371,2,3,83,0,0,3.6,38.49,31.5,48.6,53.25,55.57,57.89,53.84
372,2,3,84,0,0,3.6,31.5,48.6,53.25,55.57,57.89,53.84,49.79
373,2,3,85,0,0,3.6,48.6,53.25,55.57,57.89,53.84,49.79,50
374,2,3,86,0,0,3.6,53.25,55.57,57.89,53.84,49.79,50,34.03
375,2,3,87,0,0,3.6,55.57,57.89,53.84,49.79,50,34.03,33.09
376,2,3,88,0,0,3.6,57.89,53.84,49.79,50,34.03,33.09,48.8
377,2,3,89,0,0,3.6,53.84,49.79,50,34.03,33.09,48.8,30
378,2,3,90,0,0,3.6,49.79,50,34.03,33.09,48.8,30,36.9
379,2,3,91,0,0,3.6,50,34.03,33.09,48.8,30,36.9,35.91
380,2,3,92,0,0,3.6,34.03,33.09,48.8,30,36.9,35.91,44.34
381,2,3,93,0,0,3.6,33.09,48.8,30,36.9,35.91,44.34,44.13
382,2,3,94,0,0,3.6,48.8,30,36.9,35.91,44.34,44.13,41.51
383,2,3,95,0,0,3.6,30,36.9,35.91,44.34,44.13,41.51,50.39
384,2,3,96,0,0,3.6,36.9,35.91,44.34,44.13,41.51,50.39,38.4
385,2,3,97,0,0,3.6,35.91,44.34,44.13,41.51,50.39,38.4,44.45
386,2,3,98,0,0,3.6,44.34,44.13,41.51,50.39,38.4,44.45,49.46
387,2,3,99,0,0,3.6,44.13,41.51,50.39,38.4,44.45,49.46,44.67
388,2,3,100,0,0,3.6,41.51,50.39,38.4,44.45,49.46,44.67,37.94
389,2,3,101,0,0,3.6,50.39,38.4,44.45,49.46,44.67,37.94,37.22
390,2,3,102,0,0,3.6,38.4,44.45,49.46,44.67,37.94,37.22,49.23
391,2,3,103,0,0,3.6,44.45,49.46,44.67,37.94,37.22,49.23,48.02
392,2,3,104,0,0,3.6,49.46,44.67,37.94,37.22,49.23,48.02,46.4
393,2,3,105,0,0,3.6,44.67,37.94,37.22,49.23,48.02,46.4,40.96
394,2,3,106,0,0,3.6,37.94,37.22,49.23,48.02,46.4,40.96,41.03
395,2,3,107,0,0,3.6,37.22,49.23,48.02,46.4,40.96,41.03,41.23
396,2,3,108,0,0,3.6,49.23,48.02,46.4,40.96,41.03,41.23,44.31
397,2,3,109,0,0,3.6,48.02,46.4,40.96,41.03,41.23,44.31,37.37
398,2,3,110,0,0,3.6,46.4,40.96,41.03,41.23,44.31,37.37,40.96
399,2,3,111,0,0,3.6,40.96,41.03,41.23,44.31,37.37,40.96,32
400,2,3,112,0,0,3.6,41.03,41.23,44.31,37.37,40.96,32,39.4
401,2,3,113,0,0,3.6,41.23,44.31,37.37,40.96,32,39.4,42.71
402,2,3,114,0,0,3.6,44.31,37.37,40.96,32,39.4,42.71,30.3
403,2,3,115,0,0,3.6,37.37,40.96,32,39.4,42.71,30.3,40.89
404,2,3,116,0,0,3.6,40.96,32,39.4,42.71,30.3,40.89,40.71
405,2,3,117,0,0,3.6,32,39.4,42.71,30.3,40.89,40.71,38.67
406,2,3,118,0,0,3.6,39.4,42.71,30.3,40.89,40.71,38.67,38.11
407,2,3,119,0,0,3.6,42.71,30.3,40.89,40.71,38.67,38.11,34.19
408,2,3,120,0,0,3.6,30.3,40.89,40.71,38.67,38.11,34.19,39.76
409,2,3,121,0,0,3.6,40.89,40.71,38.67,38.11,34.19,39.76,42.37
410,2,3,122,0,0,3.6,40.71,38.67,38.11,34.19,39.76,42.37,43.73
411,2,3,123,0,0,3.6,38.67,38.11,34.19,39.76,42.37,43.73,35.18
412,2,3,124,0,0,3.6,38.11,34.19,39.76,42.37,43.73,35.18,31.43
413,2,3,125,0,0,3.6,34.19,39.76,42.37,43.73,35.18,31.43,34.01
414,2,3,126,0,0,3.6,39.76,42.37,43.73,35.18,31.43,34.01,37.04
415,2,3,127,0,0,3.6,42.37,43.73,35.18,31.43,34.01,37.04,33.42
416,2,3,128,0,0,3.6,43.73,35.18,31.43,34.01,37.04,33.42,37.94
417,2,3,129,0,0,3.6,35.18,31.43,34.01,37.04,33.42,37.94,53.95
418,2,3,130,0,0,3.6,31.43,34.01,37.04,33.42,37.94,53.95,42.34
419,2,3,131,0,0,3.6,34.01,37.04,33.42,37.94,53.95,42.34,37.98
420,2,3,132,0,0,3.6,37.04,33.42,37.94,53.95,42.34,37.98,38.26
421,2,3,133,0,0,3.6,33.42,37.94,53.95,42.34,37.98,38.26,35.19
422,2,3,134,0,0,3.6,37.94,53.95,42.34,37.98,38.26,35.19,43.52
423,2,3,135,0,0,3.6,53.95,42.34,37.98,38.26,35.19,43.52,38.15
424,2,3,136,0,0,3.6,42.34,37.98,38.26,35.19,43.52,38.15,36.43
425,2,3,137,0,0,3.6,37.98,38.26,35.19,43.52,38.15,36.43,37.21
426,2,3,138,0,0,3.6,38.26,35.19,43.52,38.15,36.43,37.21,37.21
427,2,3,139,0,0,3.6,35.19,43.52,38.15,36.43,37.21,37.21,45.34
428,2,3,140,0,0,3.6,43.52,38.15,36.43,37.21,37.21,45.34,41.48
429,2,3,141,0,0,3.6,38.15,36.43,37.21,37.21,45.34,41.48,33.75
430,2,3,142,0,0,3.6,36.43,37.21,37.21,45.34,41.48,33.75,23.04
431,2,3,143,0,0,3.6,37.21,37.21,45.34,41.48,33.75,23.04,38.9
432,2,3,144,0,0,3.6,37.21,45.34,41.48,33.75,23.04,38.9,36.68
433,2,3,145,0,0,3.6,45.34,41.48,33.75,23.04,38.9,36.68,39.55
434,2,3,146,0,0,3.6,41.48,33.75,23.04,38.9,36.68,39.55,36.1
435,2,3,147,0,0,3.6,33.75,23.04,38.9,36.68,39.55,36.1,35.11
436,2,3,148,0,0,3.6,23.04,38.9,36.68,39.55,36.1,35.11,38
437,2,3,149,0,0,3.6,38.9,36.68,39.55,36.1,35.11,38,47.46
438,2,3,150,0,0,3.6,36.68,39.55,36.1,35.11,38,47.46,38.09
439,2,3,151,0,0,3.6,39.55,36.1,35.11,38,47.46,38.09,37.8
440,2,3,152,0,0,3.6,36.1,35.11,38,47.46,38.09,37.8,28.99
441,2,3,153,0,0,3.6,35.11,38,47.46,38.09,37.8,28.99,41.72
442,2,3,154,0,0,3.6,38,47.46,38.09,37.8,28.99,41.72,37.92
443,2,3,155,0,0,3.6,47.46,38.09,37.8,28.99,41.72,37.92,32.66
444,2,3,156,0,0,3.6,38.09,37.8,28.99,41.72,37.92,32.66,25.02
445,2,3,157,0,0,3.6,37.8,28.99,41.72,37.92,32.66,25.02,32.15
446,2,3,158,0,0,3.6,28.99,41.72,37.92,32.66,25.02,32.15,40.43
447,2,3,159,0,0,3.6,41.72,37.92,32.66,25.02,32.15,40.43,27.83
448,2,3,160,0,0,3.6,37.92,32.66,25.02,32.15,40.43,27.83,34.32
449,2,3,161,0,0,3.6,32.66,25.02,32.15,40.43,27.83,34.32,38.59
450,2,3,162,0,0,3.6,25.02,32.15,40.43,27.83,34.32,38.59,34.83
451,2,3,163,0,0,3.6,32.15,40.43,27.83,34.32,38.59,34.83,37.34
452,2,3,164,0,0,3.6,40.43,27.83,34.32,38.59,34.83,37.34,39.9
453,2,3,165,0,0,3.6,27.83,34.32,38.59,34.83,37.34,39.9,35.16
454,2,3,166,0,0,3.6,34.32,38.59,34.83,37.34,39.9,35.16,42.7
455,2,3,167,0,0,3.6,38.59,34.83,37.34,39.9,35.16,42.7,36.91
456,2,3,168,0,0,3.6,34.83,37.34,39.9,35.16,42.7,36.91,37.69
457,2,3,169,0,0,3.6,37.34,39.9,35.16,42.7,36.91,37.69,40.42
458,2,3,170,0,0,3.6,39.9,35.16,42.7,36.91,37.69,40.42,43.53
459,2,3,171,0,0,3.6,35.16,42.7,36.91,37.69,40.42,43.53,44.17
460,2,3,172,0,0,3.6,42.7,36.91,37.69,40.42,43.53,44.17,31.32
461,2,3,173,0,0,3.6,36.91,37.69,40.42,43.53,44.17,31.32,37.41
462,2,3,174,0,0,3.6,37.69,40.42,43.53,44.17,31.32,37.41,37.42
463,2,3,175,0,0,3.6,40.42,43.53,44.17,31.32,37.41,37.42,39.81
464,2,3,176,0,0,3.6,43.53,44.17,31.32,37.41,37.42,39.81,37.21
465,2,3,177,0,0,3.6,44.17,31.32,37.41,37.42,39.81,37.21,37.94
466,2,3,178,0,0,3.6,31.32,37.41,37.42,39.81,37.21,37.94,40.48
467,2,3,179,0,0,3.6,37.41,37.42,39.81,37.21,37.94,40.48,39.2
468,2,3,180,0,0,3.6,37.42,39.81,37.21,37.94,40.48,39.2,38.81
469,2,3,181,0,0,3.6,39.81,37.21,37.94,40.48,39.2,38.81,40.5
470,2,3,182,0,0,3.6,37.21,37.94,40.48,39.2,38.81,40.5,45.43
471,2,3,183,0,0,3.6,37.94,40.48,39.2,38.81,40.5,45.43,38.17
472,2,3,184,0,0,3.6,40.48,39.2,38.81,40.5,45.43,38.17,37.27
473,2,3,185,0,0,3.6,39.2,38.81,40.5,45.43,38.17,37.27,39.52
474,2,3,186,0,0,3.6,38.81,40.5,45.43,38.17,37.27,39.52,36.61
475,2,3,187,0,0,3.6,40.5,45.43,38.17,37.27,39.52,36.61,37.04
476,2,3,188,0,0,3.6,45.43,38.17,37.27,39.52,36.61,37.04,30.34
477,2,3,189,0,0,3.6,38.17,37.27,39.52,36.61,37.04,30.34,34.26
478,2,3,190,0,0,3.6,37.27,39.52,36.61,37.04,30.34,34.26,40.65
479,2,3,191,0,0,3.6,39.52,36.61,37.04,30.34,34.26,40.65,35.29
480,2,3,192,0,0,3.6,36.61,37.04,30.34,34.26,40.65,35.29,31.18
481,2,3,193,0,0,3.6,37.04,30.34,34.26,40.65,35.29,31.18,23.59
482,2,3,194,0,0,3.6,30.34,34.26,40.65,35.29,31.18,23.59,24.81
483,2,3,195,0,0,3.6,34.26,40.65,35.29,31.18,23.59,24.81,36.49
484,2,3,196,0,0,3.6,40.65,35.29,31.18,23.59,24.81,36.49,39.71
485,2,3,197,0,0,3.6,35.29,31.18,23.59,24.81,36.49,39.71,37.73
486,2,3,198,0,0,3.6,31.18,23.59,24.81,36.49,39.71,37.73,37.77
487,2,3,199,0,0,3.6,23.59,24.81,36.49,39.71,37.73,37.77,23.59
488,2,3,200,0,0,3.6,24.81,36.49,39.71,37.73,37.77,23.59,36.82
489,2,3,201,0,0,3.6,36.49,39.71,37.73,37.77,23.59,36.82,39.92
490,2,3,202,0,0,3.6,39.71,37.73,37.77,23.59,36.82,39.92,39.01
491,2,3,203,0,0,3.6,37.73,37.77,23.59,36.82,39.92,39.01,35.59
492,2,3,204,0,0,3.6,37.77,23.59,36.82,39.92,39.01,35.59,36.98
493,2,3,205,0,0,3.6,23.59,36.82,39.92,39.01,35.59,36.98,44.67
494,2,3,206,0,0,3.6,36.82,39.92,39.01,35.59,36.98,44.67,33.37
495,2,3,207,0,0,3.6,39.92,39.01,35.59,36.98,44.67,33.37,31.85
496,2,3,208,0,0,3.6,39.01,35.59,36.98,44.67,33.37,31.85,34.81
497,2,3,209,0,0,3.6,35.59,36.98,44.67,33.37,31.85,34.81,29.62
498,2,3,210,0,0,3.6,36.98,44.67,33.37,31.85,34.81,29.62,40.97
499,2,3,211,0,0,3.6,44.67,33.37,31.85,34.81,29.62,40.97,38.55
500,2,3,212,0,0,3.6,33.37,31.85,34.81,29.62,40.97,38.55,35.21
501,2,3,213,0,0,3.6,31.85,34.81,29.62,40.97,38.55,35.21,24.76
502,2,3,214,0,0,3.6,34.81,29.62,40.97,38.55,35.21,24.76,23.25
503,2,3,215,0,0,3.6,29.62,40.97,38.55,35.21,24.76,23.25,26.22
504,2,3,216,0,0,3.6,40.97,38.55,35.21,24.76,23.25,26.22,30.77
505,2,3,217,0,0,3.6,38.55,35.21,24.76,23.25,26.22,30.77,28.21
506,2,3,218,0,0,3.6,35.21,24.76,23.25,26.22,30.77,28.21,27.11
507,2,3,219,0,0,3.6,24.76,23.25,26.22,30.77,28.21,27.11,23.1
508,2,3,220,0,0,3.6,23.25,26.22,30.77,28.21,27.11,23.1,33.85
509,2,3,221,0,0,3.6,26.22,30.77,28.21,27.11,23.1,33.85,31.14
510,2,3,222,0,0,3.6,30.77,28.21,27.11,23.1,33.85,31.14,34.25
511,2,3,223,0,0,3.6,28.21,27.11,23.1,33.85,31.14,34.25,39.6
512,2,3,224,0,0,3.6,27.11,23.1,33.85,31.14,34.25,39.6,26.77
513,2,3,225,0,0,3.6,23.1,33.85,31.14,34.25,39.6,26.77,36.3
514,2,3,226,0,0,3.6,33.85,31.14,34.25,39.6,26.77,36.3,27
515,2,3,227,0,0,3.6,31.14,34.25,39.6,26.77,36.3,27,26.73
516,2,3,228,0,0,3.6,34.25,39.6,26.77,36.3,27,26.73,38.38
517,2,3,229,0,0,3.6,39.6,26.77,36.3,27,26.73,38.38,23.66
518,2,3,230,0,0,3.6,26.77,36.3,27,26.73,38.38,23.66,34.17
519,2,3,231,0,0,3.6,36.3,27,26.73,38.38,23.66,34.17,36.49
520,2,3,232,0,0,3.6,27,26.73,38.38,23.66,34.17,36.49,38.34
521,2,3,233,0,0,3.6,26.73,38.38,23.66,34.17,36.49,38.34,31.08
522,2,3,234,0,0,3.6,38.38,23.66,34.17,36.49,38.34,31.08,31.64
523,2,3,235,0,0,3.6,23.66,34.17,36.49,38.34,31.08,31.64,32.33
524,2,3,236,0,0,3.6,34.17,36.49,38.34,31.08,31.64,32.33,33.94
525,2,3,237,0,0,3.6,36.49,38.34,31.08,31.64,32.33,33.94,32.21
526,2,3,238,0,0,3.6,38.34,31.08,31.64,32.33,33.94,32.21,27.08
527,2,3,239,0,0,3.6,31.08,31.64,32.33,33.94,32.21,27.08,30.75
528,2,3,240,0,0,3.6,31.64,32.33,33.94,32.21,27.08,30.75,34.97
529,2,3,241,0,0,3.6,32.33,33.94,32.21,27.08,30.75,34.97,36.72
530,2,3,242,0,0,3.6,33.94,32.21,27.08,30.75,34.97,36.72,38.75
531,2,3,243,0,0,3.6,32.21,27.08,30.75,34.97,36.72,38.75,34.73
532,2,3,244,0,0,3.6,27.08,30.75,34.97,36.72,38.75,34.73,37.5
533,2,3,245,0,0,3.6,30.75,34.97,36.72,38.75,34.73,37.5,36.93
534,2,3,246,0,0,3.6,34.97,36.72,38.75,34.73,37.5,36.93,44.33
535,2,3,247,0,0,3.6,36.72,38.75,34.73,37.5,36.93,44.33,35.09
536,2,3,248,0,0,3.6,38.75,34.73,37.5,36.93,44.33,35.09,32.86
537,2,3,249,0,0,3.6,34.73,37.5,36.93,44.33,35.09,32.86,35.63
538,2,3,250,0,0,3.6,37.5,36.93,44.33,35.09,32.86,35.63,41.49
539,2,3,251,0,0,3.6,36.93,44.33,35.09,32.86,35.63,41.49,33.76
540,2,3,252,0,0,3.6,44.33,35.09,32.86,35.63,41.49,33.76,37.21
541,2,3,253,0,0,3.6,35.09,32.86,35.63,41.49,33.76,37.21,29.67
542,2,3,254,0,0,3.6,32.86,35.63,41.49,33.76,37.21,29.67,31.9
543,2,3,255,0,0,3.6,35.63,41.49,33.76,37.21,29.67,31.9,41.66
544,2,3,256,0,0,3.6,41.49,33.76,37.21,29.67,31.9,41.66,43.08
545,2,3,257,0,0,3.6,33.76,37.21,29.67,31.9,41.66,43.08,38.96
546,2,3,258,0,0,3.6,37.21,29.67,31.9,41.66,43.08,38.96,33.03
547,2,3,259,0,0,3.6,29.67,31.9,41.66,43.08,38.96,33.03,37.02
548,2,3,260,0,0,3.6,31.9,41.66,43.08,38.96,33.03,37.02,37.03
549,2,3,261,0,0,3.6,41.66,43.08,38.96,33.03,37.02,37.03,42.58
550,2,3,262,0,0,3.6,43.08,38.96,33.03,37.02,37.03,42.58,28.93
551,2,3,263,0,0,3.6,38.96,33.03,37.02,37.03,42.58,28.93,19.93
552,2,3,264,0,0,3.6,33.03,37.02,37.03,42.58,28.93,19.93,27.79
553,2,3,265,0,0,3.6,37.02,37.03,42.58,28.93,19.93,27.79,33.31
554,2,3,266,0,0,3.6,37.03,42.58,28.93,19.93,27.79,33.31,30.04
555,2,3,267,0,0,3.6,42.58,28.93,19.93,27.79,33.31,30.04,24
556,2,3,268,0,0,3.6,28.93,19.93,27.79,33.31,30.04,24,35.73
557,2,3,269,0,0,3.6,19.93,27.79,33.31,30.04,24,35.73,36.63
558,2,3,270,0,0,3.6,27.79,33.31,30.04,24,35.73,36.63,42.96
559,2,3,271,0,0,3.6,33.31,30.04,24,35.73,36.63,42.96,36.49
560,2,3,272,0,0,3.6,30.04,24,35.73,36.63,42.96,36.49,41.32
561,2,3,273,0,0,3.6,24,35.73,36.63,42.96,36.49,41.32,31.82
562,2,3,274,0,0,3.6,35.73,36.63,42.96,36.49,41.32,31.82,39.33
563,2,3,275,0,0,3.6,36.63,42.96,36.49,41.32,31.82,39.33,20.85
564,2,3,276,0,0,3.6,42.96,36.49,41.32,31.82,39.33,20.85,40.57
565,2,3,277,0,0,3.6,36.49,41.32,31.82,39.33,20.85,40.57,35.78
566,2,3,278,0,0,3.6,41.32,31.82,39.33,20.85,40.57,35.78,38.64
567,2,3,279,0,0,3.6,31.82,39.33,20.85,40.57,35.78,38.64,36.4
568,2,3,280,0,0,3.6,39.33,20.85,40.57,35.78,38.64,36.4,43.08
569,2,3,281,0,0,3.6,20.85,40.57,35.78,38.64,36.4,43.08,42.77
570,2,3,282,0,0,3.6,40.57,35.78,38.64,36.4,43.08,42.77,41.41
571,2,3,283,0,0,3.6,35.78,38.64,36.4,43.08,42.77,41.41,38.75
572,2,3,284,0,0,3.6,38.64,36.4,43.08,42.77,41.41,38.75,35.35
573,2,3,285,0,0,3.6,36.4,43.08,42.77,41.41,38.75,35.35,41.53
574,2,3,286,0,0,3.6,43.08,42.77,41.41,38.75,35.35,41.53,35.68
575,2,3,287,0,0,3.6,42.77,41.41,38.75,35.35,41.53,35.68,52.8
576,2,3,288,0,0,3.6,41.41,38.75,35.35,41.53,35.68,52.8,39.97
577,3,4,1,0,0,3.6,38.75,35.35,41.53,35.68,52.8,39.97,42.96
578,3,4,2,0,0,3.6,35.35,41.53,35.68,52.8,39.97,42.96,44.46
579,3,4,3,0,0,3.6,41.53,35.68,52.8,39.97,42.96,44.46,45.95
580,3,4,4,0,0,3.6,35.68,52.8,39.97,42.96,44.46,45.95,36.63
581,3,4,5,0,0,3.6,52.8,39.97,42.96,44.46,45.95,36.63,43.35
582,3,4,6,0,0,3.6,39.97,42.96,44.46,45.95,36.63,43.35,47
583,3,4,7,0,0,3.6,42.96,44.46,45.95,36.63,43.35,47,36.93
584,3,4,8,0,0,3.6,44.46,45.95,36.63,43.35,47,36.93,40.08
585,3,4,9,0,0,3.6,45.95,36.63,43.35,47,36.93,40.08,44.22
586,3,4,10,0,0,3.6,36.63,43.35,47,36.93,40.08,44.22,44.84
587,3,4,11,0,0,3.6,43.35,47,36.93,40.08,44.22,44.84,36.3
588,3,4,12,0,0,3.6,47,36.93,40.08,44.22,44.84,36.3,37.2
589,3,4,13,0,0,3.6,36.93,40.08,44.22,44.84,36.3,37.2,37.8
590,3,4,14,0,0,3.6,40.08,44.22,44.84,36.3,37.2,37.8,37.1
591,3,4,15,0,0,3.6,44.22,44.84,36.3,37.2,37.8,37.1,36.75
592,3,4,16,0,0,3.6,44.84,36.3,37.2,37.8,37.1,36.75,36.58
593,3,4,17,0,0,3.6,36.3,37.2,37.8,37.1,36.75,36.58,36.4
594,3,4,18,0,0,3.6,37.2,37.8,37.1,36.75,36.58,36.4,45.04
595,3,4,19,0,0,3.6,37.8,37.1,36.75,36.58,36.4,45.04,50.42
596,3,4,20,0,0,3.6,37.1,36.75,36.58,36.4,45.04,50.42,55.79
597,3,4,21,0,0,3.6,36.75,36.58,36.4,45.04,50.42,55.79,11.45
598,3,4,22,0,0,3.6,36.58,36.4,45.04,50.42,55.79,11.45,40.95
599,3,4,23,0,0,3.6,36.4,45.04,50.42,55.79,11.45,40.95,40.8
600,3,4,24,0,0,3.6,45.04,50.42,55.79,11.45,40.95,40.8,50.1
601,3,4,25,0,0,3.6,50.42,55.79,11.45,40.95,40.8,50.1,59.39
602,3,4,26,0,0,3.6,55.79,11.45,40.95,40.8,50.1,59.39,53.39
603,3,4,27,0,0,3.6,11.45,40.95,40.8,50.1,59.39,53.39,47.39
604,3,4,28,0,0,3.6,40.95,40.8,50.1,59.39,53.39,47.39,54.59
605,3,4,29,0,0,3.6,40.8,50.1,59.39,53.39,47.39,54.59,47.99
606,3,4,30,0,0,3.6,50.1,59.39,53.39,47.39,54.59,47.99,46.79
607,3,4,31,0,0,3.6,59.39,53.39,47.39,54.59,47.99,46.79,47
608,3,4,32,0,0,3.6,53.39,47.39,54.59,47.99,46.79,47,47.1
609,3,4,33,0,0,3.6,47.39,54.59,47.99,46.79,47,47.1,47.15
610,3,4,34,0,0,3.6,54.59,47.99,46.79,47,47.1,47.15,47.2
611,3,4,35,0,0,3.6,47.99,46.79,47,47.1,47.15,47.2,48.4
612,3,4,36,0,0,3.6,46.79,47,47.1,47.15,47.2,48.4,46.8
613,3,4,37,0,0,3.6,47,47.1,47.15,47.2,48.4,46.8,45.2
614,3,4,38,0,0,3.6,47.1,47.15,47.2,48.4,46.8,45.2,48.8
615,3,4,39,0,0,3.6,47.15,47.2,48.4,46.8,45.2,48.8,50.6
616,3,4,40,0,0,3.6,47.2,48.4,46.8,45.2,48.8,50.6,52.4
617,3,4,41,0,0,3.6,48.4,46.8,45.2,48.8,50.6,52.4,51
618,3,4,42,0,0,3.6,46.8,45.2,48.8,50.6,52.4,51,49.6
619,3,4,43,0,0,3.6,45.2,48.8,50.6,52.4,51,49.6,46.4
620,3,4,44,0,0,3.6,48.8,50.6,52.4,51,49.6,46.4,50.8
621,3,4,45,0,0,3.6,50.6,52.4,51,49.6,46.4,50.8,52.99
622,3,4,46,0,0,3.6,52.4,51,49.6,46.4,50.8,52.99,55.19
623,3,4,47,0,0,3.6,51,49.6,46.4,50.8,52.99,55.19,51.05
624,3,4,48,0,0,3.6,49.6,46.4,50.8,52.99,55.19,51.05,46.9
625,3,4,49,0,0,3.6,46.4,50.8,52.99,55.19,51.05,46.9,37.73
626,3,4,50,0,0,3.6,50.8,52.99,55.19,51.05,46.9,37.73,28.56
627,3,4,51,0,0,3.6,52.99,55.19,51.05,46.9,37.73,28.56,53.28
628,3,4,52,0,0,3.6,55.19,51.05,46.9,37.73,28.56,53.28,43.79
629,3,4,53,0,0,3.6,51.05,46.9,37.73,28.56,53.28,43.79,44.39
630,3,4,54,0,0,3.6,46.9,37.73,28.56,53.28,43.79,44.39,46.14
631,3,4,55,0,0,3.6,37.73,28.56,53.28,43.79,44.39,46.14,47.02
632,3,4,56,0,0,3.6,28.56,53.28,43.79,44.39,46.14,47.02,47.89
633,3,4,57,0,0,3.6,53.28,43.79,44.39,46.14,47.02,47.89,42.55
634,3,4,58,0,0,3.6,43.79,44.39,46.14,47.02,47.89,42.55,37.2
635,3,4,59,0,0,3.6,44.39,46.14,47.02,47.89,42.55,37.2,38.4
636,3,4,60,0,0,3.6,46.14,47.02,47.89,42.55,37.2,38.4,39
637,3,4,61,0,0,3.6,47.02,47.89,42.55,37.2,38.4,39,39.3
638,3,4,62,0,0,3.6,47.89,42.55,37.2,38.4,39,39.3,39.6
639,3,4,63,0,0,3.6,42.55,37.2,38.4,39,39.3,39.6,42
640,3,4,64,0,0,3.6,37.2,38.4,39,39.3,39.6,42,45.6
641,3,4,65,0,0,3.6,38.4,39,39.3,39.6,42,45.6,47.4
642,3,4,66,0,0,3.6,39,39.3,39.6,42,45.6,47.4,48.3
643,3,4,67,0,0,3.6,39.3,39.6,42,45.6,47.4,48.3,48.75
644,3,4,68,0,0,3.6,39.6,42,45.6,47.4,48.3,48.75,48.98
645,3,4,69,0,0,3.6,42,45.6,47.4,48.3,48.75,48.98,49.2
